freq,unit,agriprod,geo,TIME_PERIOD,OBS_VALUE
Annual,Euro per hectare,Permanent grassland,Sud,2019,409.0
Annual,Euro per hectare,Permanent grassland,Sud,2020,644.0
Annual,Euro per hectare,Permanent grassland,Abruzzo,2016,463.0
Annual,Euro per hectare,Permanent grassland,Abruzzo,2017,404.0
Annual,Euro per hectare,Permanent grassland,Abruzzo,2018,528.0
Annual,Euro per hectare,Permanent grassland,Abruzzo,2019,452.0
Annual,Euro per hectare,Permanent grassland,Abruzzo,2020,373.0
Annual,Euro per hectare,Permanent grassland,Molise,2016,292.0
Annual,Euro per hectare,Permanent grassland,Molise,2017,337.0
Annual,Euro per hectare,Permanent grassland,Molise,2018,336.0
Annual,Euro per hectare,Permanent grassland,Molise,2019,382.0
Annual,Euro per hectare,Permanent grassland,Molise,2020,176.0
Annual,Euro per hectare,Permanent grassland,Campania,2016,617.0
Annual,Euro per hectare,Permanent grassland,Campania,2017,570.0
Annual,Euro per hectare,Permanent grassland,Campania,2018,530.0
Annual,Euro per hectare,Permanent grassland,Campania,2019,453.0
Annual,Euro per hectare,Permanent grassland,Campania,2020,1162.0
Annual,Euro per hectare,Permanent grassland,Puglia,2016,601.0
Annual,Euro per hectare,Permanent grassland,Puglia,2017,436.0
Annual,Euro per hectare,Permanent grassland,Puglia,2018,372.0
Annual,Euro per hectare,Permanent grassland,Puglia,2019,431.0
Annual,Euro per hectare,Permanent grassland,Puglia,2020,780.0
Annual,Euro per hectare,Permanent grassland,Basilicata,2016,266.0
Annual,Euro per hectare,Permanent grassland,Basilicata,2017,284.0
Annual,Euro per hectare,Permanent grassland,Basilicata,2018,355.0
Annual,Euro per hectare,Permanent grassland,Basilicata,2019,353.0
Annual,Euro per hectare,Permanent grassland,Basilicata,2020,276.0
Annual,Euro per hectare,Permanent grassland,Calabria,2016,590.0
Annual,Euro per hectare,Permanent grassland,Calabria,2017,434.0
Annual,Euro per hectare,Permanent grassland,Calabria,2018,476.0
Annual,Euro per hectare,Permanent grassland,Calabria,2019,380.0
Annual,Euro per hectare,Permanent grassland,Calabria,2020,618.0
Annual,Euro per hectare,Permanent grassland,Isole,2016,348.0
Annual,Euro per hectare,Permanent grassland,Isole,2017,354.0
Annual,Euro per hectare,Permanent grassland,Isole,2018,391.0
Annual,Euro per hectare,Permanent grassland,Isole,2019,433.0
Annual,Euro per hectare,Permanent grassland,Isole,2020,123.0
Annual,Euro per hectare,Permanent grassland,Sicilia,2016,355.0
Annual,Euro per hectare,Permanent grassland,Sicilia,2017,349.0
Annual,Euro per hectare,Permanent grassland,Sicilia,2018,366.0
Annual,Euro per hectare,Permanent grassland,Sicilia,2019,445.0
Annual,Euro per hectare,Permanent grassland,Sicilia,2020,69.0
Annual,Euro per hectare,Permanent grassland,Sardegna,2016,340.0
Annual,Euro per hectare,Permanent grassland,Sardegna,2017,358.0
Annual,Euro per hectare,Permanent grassland,Sardegna,2018,416.0
Annual,Euro per hectare,Permanent grassland,Sardegna,2019,420.0
Annual,Euro per hectare,Permanent grassland,Sardegna,2020,195.0
Annual,Euro per hectare,Permanent grassland,Nord-Est,2016,540.0
Annual,Euro per hectare,Permanent grassland,Nord-Est,2017,583.0
Annual,Euro per hectare,Permanent grassland,Nord-Est,2018,602.0
Annual,Euro per hectare,Permanent grassland,Nord-Est,2019,560.0
Annual,Euro per hectare,Permanent grassland,Nord-Est,2020,425.0
Annual,Euro per hectare,Permanent grassland,Veneto,2016,604.0
Annual,Euro per hectare,Permanent grassland,Veneto,2017,574.0
Annual,Euro per hectare,Permanent grassland,Veneto,2018,528.0
Annual,Euro per hectare,Permanent grassland,Veneto,2019,684.0
Annual,Euro per hectare,Permanent grassland,Veneto,2020,486.0
Annual,Euro per hectare,Permanent grassland,Friuli-Venezia Giulia,2016,570.0
Annual,Euro per hectare,Permanent grassland,Friuli-Venezia Giulia,2017,638.0
Annual,Euro per hectare,Permanent grassland,Friuli-Venezia Giulia,2018,726.0
Annual,Euro per hectare,Permanent grassland,Friuli-Venezia Giulia,2019,507.0
Annual,Euro per hectare,Permanent grassland,Friuli-Venezia Giulia,2020,241.0
Annual,Euro per hectare,Permanent grassland,Emilia-Romagna,2016,445.0
Annual,Euro per hectare,Permanent grassland,Emilia-Romagna,2017,536.0
Annual,Euro per hectare,Permanent grassland,Emilia-Romagna,2018,551.0
Annual,Euro per hectare,Permanent grassland,Emilia-Romagna,2019,489.0
Annual,Euro per hectare,Permanent grassland,Emilia-Romagna,2020,424.0
Annual,Euro per hectare,Permanent grassland,Centro (IT),2016,484.0
Annual,Euro per hectare,Permanent grassland,Centro (IT),2017,499.0
Annual,Euro per hectare,Permanent grassland,Centro (IT),2018,503.0
Annual,Euro per hectare,Permanent grassland,Centro (IT),2019,499.0
Annual,Euro per hectare,Permanent grassland,Centro (IT),2020,775.0
Annual,Euro per hectare,Permanent grassland,Toscana,2016,516.0
Annual,Euro per hectare,Permanent grassland,Toscana,2017,491.0
Annual,Euro per hectare,Permanent grassland,Toscana,2018,498.0
Annual,Euro per hectare,Permanent grassland,Toscana,2019,582.0
Annual,Euro per hectare,Permanent grassland,Toscana,2020,1032.0
Annual,Euro per hectare,Permanent grassland,Umbria,2016,493.0
Annual,Euro per hectare,Permanent grassland,Umbria,2017,483.0
Annual,Euro per hectare,Permanent grassland,Umbria,2018,534.0
Annual,Euro per hectare,Permanent grassland,Umbria,2019,493.0
Annual,Euro per hectare,Permanent grassland,Umbria,2020,1174.0
Annual,Euro per hectare,Permanent grassland,Marche,2016,435.0
Annual,Euro per hectare,Permanent grassland,Marche,2017,371.0
Annual,Euro per hectare,Permanent grassland,Marche,2018,404.0
Annual,Euro per hectare,Permanent grassland,Marche,2019,412.0
Annual,Euro per hectare,Permanent grassland,Marche,2020,400.0
Annual,Euro per hectare,Permanent grassland,Lazio,2016,493.0
Annual,Euro per hectare,Permanent grassland,Lazio,2017,651.0
Annual,Euro per hectare,Permanent grassland,Lazio,2018,577.0
Annual,Euro per hectare,Permanent grassland,Lazio,2019,508.0
Annual,Euro per hectare,Permanent grassland,Lazio,2020,369.0
Annual,Euro per hectare,Permanent grassland,Lietuva,2011,33.0
Annual,Euro per hectare,Permanent grassland,Lietuva,2012,33.0
Annual,Euro per hectare,Permanent grassland,Lietuva,2013,53.0
Annual,Euro per hectare,Permanent grassland,Lietuva,2014,54.0
Annual,Euro per hectare,Permanent grassland,Lietuva,2015,57.0
Annual,Euro per hectare,Permanent grassland,Lietuva,2016,80.0
Annual,Euro per hectare,Permanent grassland,Lietuva,2017,78.0
Annual,Euro per hectare,Permanent grassland,Lietuva,2018,94.0
Annual,Euro per hectare,Permanent grassland,Lietuva,2019,93.0
Annual,Euro per hectare,Permanent grassland,Lietuva,2020,128.0
Annual,Euro per hectare,Permanent grassland,Sostinės regionas,2016,81.0
Annual,Euro per hectare,Permanent grassland,Sostinės regionas,2017,75.0
Annual,Euro per hectare,Permanent grassland,Sostinės regionas,2018,75.0
Annual,Euro per hectare,Permanent grassland,Sostinės regionas,2019,44.0
Annual,Euro per hectare,Permanent grassland,Sostinės regionas,2020,104.0
Annual,Euro per hectare,Permanent grassland,Vidurio ir vakarų Lietuvos regionas,2016,79.0
Annual,Euro per hectare,Permanent grassland,Vidurio ir vakarų Lietuvos regionas,2017,79.0
Annual,Euro per hectare,Permanent grassland,Vidurio ir vakarų Lietuvos regionas,2018,99.0
Annual,Euro per hectare,Permanent grassland,Vidurio ir vakarų Lietuvos regionas,2019,100.0
Annual,Euro per hectare,Permanent grassland,Vidurio ir vakarų Lietuvos regionas,2020,135.0
Annual,Euro per hectare,Permanent grassland,"Østlandet (Oslo og Akershus, Hedmark og Oppland, Østfold, Buskerud, Vestfold) (statistical region 2016)",2014,8.0
Annual,Euro per hectare,Permanent grassland,"Østlandet (Oslo og Akershus, Hedmark og Oppland, Østfold, Buskerud, Vestfold) (statistical region 2016)",2015,8.0
Annual,Euro per hectare,Permanent grassland,"Østlandet (Oslo og Akershus, Hedmark og Oppland, Østfold, Buskerud, Vestfold) (statistical region 2016)",2016,8.0
Annual,Euro per hectare,Permanent grassland,"Østlandet (Oslo og Akershus, Hedmark og Oppland, Østfold, Buskerud, Vestfold) (statistical region 2016)",2018,8.0
Annual,Euro per hectare,Permanent grassland,"Østlandet (Oslo og Akershus, Hedmark og Oppland, Østfold, Buskerud, Vestfold) (statistical region 2016)",2019,8.0
Annual,Euro per hectare,Permanent grassland,"Telemark, Aust-Agder, Vest-Agder (statistical region 2016)",2014,4.0
Annual,Euro per hectare,Permanent grassland,"Telemark, Aust-Agder, Vest-Agder (statistical region 2016)",2015,3.0
Annual,Euro per hectare,Permanent grassland,"Telemark, Aust-Agder, Vest-Agder (statistical region 2016)",2016,2.0
Annual,Euro per hectare,Permanent grassland,"Telemark, Aust-Agder, Vest-Agder (statistical region 2016)",2018,3.0
Annual,Euro per hectare,Permanent grassland,"Telemark, Aust-Agder, Vest-Agder (statistical region 2016)",2019,2.0
Annual,Euro per hectare,Permanent grassland,Rogaland (statistical region 2016),2014,12.0
Annual,Euro per hectare,Permanent grassland,Rogaland (statistical region 2016),2015,15.0
Annual,Euro per hectare,Permanent grassland,Rogaland (statistical region 2016),2016,16.0
Annual,Euro per hectare,Permanent grassland,Rogaland (statistical region 2016),2018,11.0
Annual,Euro per hectare,Permanent grassland,Rogaland (statistical region 2016),2019,13.0
Annual,Euro per hectare,Permanent grassland,Vestlandet (statistical region 2016),2014,5.0
Annual,Euro per hectare,Permanent grassland,Vestlandet (statistical region 2016),2015,3.0
Annual,Euro per hectare,Permanent grassland,Vestlandet (statistical region 2016),2016,4.0
Annual,Euro per hectare,Permanent grassland,Vestlandet (statistical region 2016),2018,3.0
Annual,Euro per hectare,Permanent grassland,Vestlandet (statistical region 2016),2019,3.0
Annual,Euro per hectare,Permanent grassland,Trøndelag,2014,8.0
Annual,Euro per hectare,Permanent grassland,Trøndelag,2015,8.0
Annual,Euro per hectare,Permanent grassland,Trøndelag,2016,8.0
Annual,Euro per hectare,Permanent grassland,Trøndelag,2018,8.0
Annual,Euro per hectare,Permanent grassland,Trøndelag,2019,6.0
Annual,Euro per hectare,Permanent grassland,Nord-Norge,2014,2.0
Annual,Euro per hectare,Permanent grassland,Nord-Norge,2015,2.0
Annual,Euro per hectare,Permanent grassland,Nord-Norge,2016,2.0
Annual,Euro per hectare,Permanent grassland,Nord-Norge,2018,3.0
Annual,Euro per hectare,Permanent grassland,Nord-Norge,2019,3.0
Annual,Euro per hectare,Permanent grassland,Region Centralny (NUTS 2013),2011,88.0
Annual,Euro per hectare,Permanent grassland,Region Centralny (NUTS 2013),2012,129.0
Annual,Euro per hectare,Permanent grassland,Region Centralny (NUTS 2013),2013,123.0
Annual,Euro per hectare,Permanent grassland,Region Centralny (NUTS 2013),2014,126.0
Annual,Euro per hectare,Permanent grassland,Region Centralny (NUTS 2013),2015,120.0
Annual,Euro per hectare,Permanent grassland,Region Centralny (NUTS 2013),2016,147.0
Annual,Euro per hectare,Permanent grassland,Mazowieckie (NUTS 2013),2011,97.0
Annual,Euro per hectare,Permanent grassland,Mazowieckie (NUTS 2013),2012,132.0
Annual,Euro per hectare,Permanent grassland,Mazowieckie (NUTS 2013),2013,120.0
Annual,Euro per hectare,Permanent grassland,Mazowieckie (NUTS 2013),2014,114.0
Annual,Euro per hectare,Permanent grassland,Mazowieckie (NUTS 2013),2015,122.0
Annual,Euro per hectare,Permanent grassland,Mazowieckie (NUTS 2013),2016,143.0
Annual,Euro per hectare,Permanent grassland,Makroregion południowy,2011,55.0
Annual,Euro per hectare,Permanent grassland,Makroregion południowy,2012,86.0
Annual,Euro per hectare,Permanent grassland,Makroregion południowy,2013,113.0
Annual,Euro per hectare,Permanent grassland,Makroregion południowy,2014,119.0
Annual,Euro per hectare,Permanent grassland,Makroregion południowy,2015,107.0
Annual,Euro per hectare,Permanent grassland,Makroregion południowy,2016,94.0
Annual,Euro per hectare,Permanent grassland,Makroregion południowy,2017,109.0
Annual,Euro per hectare,Permanent grassland,Makroregion południowy,2018,98.0
Annual,Euro per hectare,Permanent grassland,Makroregion południowy,2019,145.0
Annual,Euro per hectare,Permanent grassland,Makroregion południowy,2020,114.0
Annual,Euro per hectare,Permanent grassland,Małopolskie,2011,41.0
Annual,Euro per hectare,Permanent grassland,Małopolskie,2012,86.0
Annual,Euro per hectare,Permanent grassland,Małopolskie,2013,202.0
Annual,Euro per hectare,Permanent grassland,Małopolskie,2014,144.0
Annual,Euro per hectare,Permanent grassland,Małopolskie,2015,125.0
Annual,Euro per hectare,Permanent grassland,Małopolskie,2016,105.0
Annual,Euro per hectare,Permanent grassland,Małopolskie,2017,116.0
Annual,Euro per hectare,Permanent grassland,Małopolskie,2018,117.0
Annual,Euro per hectare,Permanent grassland,Małopolskie,2019,145.0
Annual,Euro per hectare,Permanent grassland,Małopolskie,2020,115.0
Annual,Euro per hectare,Permanent grassland,Śląskie,2011,71.0
Annual,Euro per hectare,Permanent grassland,Śląskie,2012,92.0
Annual,Euro per hectare,Permanent grassland,Śląskie,2013,87.0
Annual,Euro per hectare,Permanent grassland,Śląskie,2014,99.0
Annual,Euro per hectare,Permanent grassland,Śląskie,2015,95.0
Annual,Euro per hectare,Permanent grassland,Śląskie,2016,75.0
Annual,Euro per hectare,Permanent grassland,Śląskie,2017,89.0
Annual,Euro per hectare,Permanent grassland,Śląskie,2018,78.0
Annual,Euro per hectare,Permanent grassland,Śląskie,2020,113.0
Annual,Euro per hectare,Permanent grassland,Region Wschodni (NUTS 2013),2011,66.0
Annual,Euro per hectare,Permanent grassland,Region Wschodni (NUTS 2013),2012,96.0
Annual,Euro per hectare,Permanent grassland,Region Wschodni (NUTS 2013),2013,84.0
Annual,Euro per hectare,Permanent grassland,Region Wschodni (NUTS 2013),2014,127.0
Annual,Euro per hectare,Permanent grassland,Region Wschodni (NUTS 2013),2015,108.0
Annual,Euro per hectare,Permanent grassland,Region Wschodni (NUTS 2013),2016,107.0
Annual,Euro per hectare,Permanent grassland,Makroregion północno-zachodni,2011,77.0
Annual,Euro per hectare,Permanent grassland,Makroregion północno-zachodni,2012,147.0
Annual,Euro per hectare,Permanent grassland,Makroregion północno-zachodni,2013,110.0
Annual,Euro per hectare,Permanent grassland,Makroregion północno-zachodni,2014,154.0
Annual,Euro per hectare,Permanent grassland,Makroregion północno-zachodni,2015,153.0
Annual,Euro per hectare,Permanent grassland,Makroregion północno-zachodni,2016,156.0
Annual,Euro per hectare,Permanent grassland,Makroregion północno-zachodni,2017,167.0
Annual,Euro per hectare,Permanent grassland,Makroregion północno-zachodni,2018,168.0
Annual,Euro per hectare,Permanent grassland,Makroregion północno-zachodni,2019,191.0
Annual,Euro per hectare,Permanent grassland,Makroregion północno-zachodni,2020,204.0
Annual,Euro per hectare,Permanent grassland,Wielkopolskie,2011,108.0
Annual,Euro per hectare,Permanent grassland,Wielkopolskie,2012,162.0
Annual,Euro per hectare,Permanent grassland,Wielkopolskie,2013,133.0
Annual,Euro per hectare,Permanent grassland,Wielkopolskie,2014,162.0
Annual,Euro per hectare,Permanent grassland,Wielkopolskie,2015,154.0
Annual,Euro per hectare,Permanent grassland,Wielkopolskie,2016,157.0
Annual,Euro per hectare,Permanent grassland,Wielkopolskie,2017,168.0
Annual,Euro per hectare,Permanent grassland,Wielkopolskie,2018,169.0
Annual,Euro per hectare,Permanent grassland,Wielkopolskie,2019,193.0
Annual,Euro per hectare,Permanent grassland,Wielkopolskie,2020,204.0
Annual,Euro per hectare,Permanent grassland,Zachodniopomorskie,2011,53.0
Annual,Euro per hectare,Permanent grassland,Zachodniopomorskie,2012,73.0
Annual,Euro per hectare,Permanent grassland,Zachodniopomorskie,2013,96.0
Annual,Euro per hectare,Permanent grassland,Zachodniopomorskie,2014,141.0
Annual,Euro per hectare,Permanent grassland,Zachodniopomorskie,2015,166.0
Annual,Euro per hectare,Permanent grassland,Lubuskie,2011,38.0
Annual,Euro per hectare,Permanent grassland,Lubuskie,2012,49.0
Annual,Euro per hectare,Permanent grassland,Lubuskie,2013,77.0
Annual,Euro per hectare,Permanent grassland,Lubuskie,2014,113.0
Annual,Euro per hectare,Permanent grassland,Lubuskie,2015,121.0
Annual,Euro per hectare,Permanent grassland,Lubuskie,2016,96.0
Annual,Euro per hectare,Permanent grassland,Lubuskie,2017,161.0
Annual,Euro per hectare,Permanent grassland,Lubuskie,2018,139.0
Annual,Euro per hectare,Permanent grassland,Lubuskie,2019,154.0
Annual,Euro per hectare,Permanent grassland,Makroregion południowo-zachodni,2011,71.0
Annual,Euro per hectare,Permanent grassland,Makroregion południowo-zachodni,2012,96.0
Annual,Euro per hectare,Permanent grassland,Makroregion południowo-zachodni,2013,94.0
Annual,Euro per hectare,Permanent grassland,Makroregion południowo-zachodni,2014,137.0
Annual,Euro per hectare,Permanent grassland,Makroregion południowo-zachodni,2015,131.0
Annual,Euro per hectare,Permanent grassland,Makroregion południowo-zachodni,2016,122.0
Annual,Euro per hectare,Permanent grassland,Makroregion południowo-zachodni,2017,101.0
Annual,Euro per hectare,Permanent grassland,Makroregion południowo-zachodni,2018,152.0
Annual,Euro per hectare,Permanent grassland,Makroregion południowo-zachodni,2019,152.0
Annual,Euro per hectare,Permanent grassland,Makroregion południowo-zachodni,2020,73.0
Annual,Euro per hectare,Permanent grassland,Dolnośląskie,2011,94.0
Annual,Euro per hectare,Permanent grassland,Dolnośląskie,2012,102.0
Annual,Euro per hectare,Permanent grassland,Dolnośląskie,2013,103.0
Annual,Euro per hectare,Permanent grassland,Dolnośląskie,2014,163.0
Annual,Euro per hectare,Permanent grassland,Dolnośląskie,2015,126.0
Annual,Euro per hectare,Permanent grassland,Dolnośląskie,2016,142.0
Annual,Euro per hectare,Permanent grassland,Dolnośląskie,2017,116.0
Annual,Euro per hectare,Permanent grassland,Dolnośląskie,2018,146.0
Annual,Euro per hectare,Permanent grassland,Dolnośląskie,2019,152.0
Annual,Euro per hectare,Permanent grassland,Dolnośląskie,2020,73.0
Annual,Euro per hectare,Permanent grassland,Opolskie,2011,52.0
Annual,Euro per hectare,Permanent grassland,Opolskie,2012,84.0
Annual,Euro per hectare,Permanent grassland,Opolskie,2013,87.0
Annual,Euro per hectare,Permanent grassland,Opolskie,2014,118.0
Annual,Euro per hectare,Permanent grassland,Opolskie,2015,132.0
Annual,Euro per hectare,Permanent grassland,Opolskie,2016,117.0
Annual,Euro per hectare,Permanent grassland,Opolskie,2017,97.0
Annual,Euro per hectare,Permanent grassland,Opolskie,2018,160.0
Annual,Euro per hectare,Permanent grassland,Makroregion północny,2011,83.0
Annual,Euro per hectare,Permanent grassland,Makroregion północny,2012,116.0
Annual,Euro per hectare,Permanent grassland,Makroregion północny,2013,124.0
Annual,Euro per hectare,Permanent grassland,Makroregion północny,2014,174.0
Annual,Euro per hectare,Permanent grassland,Makroregion północny,2015,151.0
Annual,Euro per hectare,Permanent grassland,Makroregion północny,2016,162.0
Annual,Euro per hectare,Permanent grassland,Makroregion północny,2017,141.0
Annual,Euro per hectare,Permanent grassland,Makroregion północny,2018,140.0
Annual,Euro per hectare,Permanent grassland,Makroregion północny,2019,127.0
Annual,Euro per hectare,Permanent grassland,Makroregion północny,2020,167.0
Annual,Euro per hectare,Permanent grassland,Kujawsko-pomorskie,2011,98.0
Annual,Euro per hectare,Permanent grassland,Kujawsko-pomorskie,2012,153.0
Annual,Euro per hectare,Permanent grassland,Kujawsko-pomorskie,2013,162.0
Annual,Euro per hectare,Permanent grassland,Kujawsko-pomorskie,2014,211.0
Annual,Euro per hectare,Permanent grassland,Kujawsko-pomorskie,2015,185.0
Annual,Euro per hectare,Permanent grassland,Kujawsko-pomorskie,2016,183.0
Annual,Euro per hectare,Permanent grassland,Kujawsko-pomorskie,2017,161.0
Annual,Euro per hectare,Permanent grassland,Kujawsko-pomorskie,2018,139.0
Annual,Euro per hectare,Permanent grassland,Kujawsko-pomorskie,2019,122.0
Annual,Euro per hectare,Permanent grassland,Kujawsko-pomorskie,2020,159.0
Annual,Euro per hectare,Permanent grassland,Warmińsko-mazurskie,2011,105.0
Annual,Euro per hectare,Permanent grassland,Warmińsko-mazurskie,2012,82.0
Annual,Euro per hectare,Permanent grassland,Warmińsko-mazurskie,2013,102.0
Annual,Euro per hectare,Permanent grassland,Warmińsko-mazurskie,2014,179.0
Annual,Euro per hectare,Permanent grassland,Warmińsko-mazurskie,2015,109.0
Annual,Euro per hectare,Permanent grassland,Warmińsko-mazurskie,2016,146.0
Annual,Euro per hectare,Permanent grassland,Warmińsko-mazurskie,2017,90.0
Annual,Euro per hectare,Permanent grassland,Warmińsko-mazurskie,2018,141.0
Annual,Euro per hectare,Permanent grassland,Warmińsko-mazurskie,2019,133.0
Annual,Euro per hectare,Permanent grassland,Warmińsko-mazurskie,2020,194.0
Annual,Euro per hectare,Permanent grassland,Pomorskie,2011,65.0
Annual,Euro per hectare,Permanent grassland,Pomorskie,2012,108.0
Annual,Euro per hectare,Permanent grassland,Pomorskie,2013,116.0
Annual,Euro per hectare,Permanent grassland,Pomorskie,2014,96.0
Annual,Euro per hectare,Permanent grassland,Pomorskie,2015,136.0
Annual,Euro per hectare,Permanent grassland,Pomorskie,2016,140.0
Annual,Euro per hectare,Permanent grassland,Pomorskie,2017,155.0
Annual,Euro per hectare,Permanent grassland,Pomorskie,2018,141.0
Annual,Euro per hectare,Permanent grassland,Pomorskie,2019,140.0
Annual,Euro per hectare,Permanent grassland,Pomorskie,2020,84.0
Annual,Euro per hectare,Permanent grassland,Makroregion centralny,2016,134.0
Annual,Euro per hectare,Permanent grassland,Makroregion centralny,2017,126.0
Annual,Euro per hectare,Permanent grassland,Makroregion centralny,2018,119.0
Annual,Euro per hectare,Permanent grassland,Makroregion centralny,2019,89.0
Annual,Euro per hectare,Permanent grassland,Makroregion centralny,2020,137.0
Annual,Euro per hectare,Permanent grassland,Łódzkie,2011,74.0
Annual,Euro per hectare,Permanent grassland,Łódzkie,2012,90.0
Annual,Euro per hectare,Permanent grassland,Łódzkie,2013,130.0
Annual,Euro per hectare,Permanent grassland,Łódzkie,2014,152.0
Annual,Euro per hectare,Permanent grassland,Łódzkie,2015,112.0
Annual,Euro per hectare,Permanent grassland,Łódzkie,2016,165.0
Annual,Euro per hectare,Permanent grassland,Łódzkie,2017,147.0
Annual,Euro per hectare,Permanent grassland,Łódzkie,2018,107.0
Annual,Euro per hectare,Permanent grassland,Łódzkie,2020,141.0
Annual,Euro per hectare,Permanent grassland,Świętokrzyskie,2011,67.0
Annual,Euro per hectare,Permanent grassland,Świętokrzyskie,2012,70.0
Annual,Euro per hectare,Permanent grassland,Świętokrzyskie,2013,100.0
Annual,Euro per hectare,Permanent grassland,Świętokrzyskie,2014,110.0
Annual,Euro per hectare,Permanent grassland,Świętokrzyskie,2015,108.0
Annual,Euro per hectare,Permanent grassland,Świętokrzyskie,2016,109.0
Annual,Euro per hectare,Permanent grassland,Świętokrzyskie,2017,82.0
Annual,Euro per hectare,Permanent grassland,Świętokrzyskie,2018,149.0
Annual,Euro per hectare,Permanent grassland,Świętokrzyskie,2019,89.0
Annual,Euro per hectare,Permanent grassland,Świętokrzyskie,2020,123.0
Annual,Euro per hectare,Permanent grassland,Makroregion wschodni,2016,109.0
Annual,Euro per hectare,Permanent grassland,Makroregion wschodni,2017,118.0
Annual,Euro per hectare,Permanent grassland,Makroregion wschodni,2018,141.0
Annual,Euro per hectare,Permanent grassland,Makroregion wschodni,2019,115.0
Annual,Euro per hectare,Permanent grassland,Makroregion wschodni,2020,113.0
Annual,Euro per hectare,Permanent grassland,Lubelskie,2011,55.0
Annual,Euro per hectare,Permanent grassland,Lubelskie,2012,74.0
Annual,Euro per hectare,Permanent grassland,Lubelskie,2013,73.0
Annual,Euro per hectare,Permanent grassland,Lubelskie,2014,154.0
Annual,Euro per hectare,Permanent grassland,Lubelskie,2015,141.0
Annual,Euro per hectare,Permanent grassland,Lubelskie,2016,110.0
Annual,Euro per hectare,Permanent grassland,Lubelskie,2017,116.0
Annual,Euro per hectare,Permanent grassland,Lubelskie,2018,167.0
Annual,Euro per hectare,Permanent grassland,Lubelskie,2019,140.0
Annual,Euro per hectare,Permanent grassland,Lubelskie,2020,113.0
Annual,Euro per hectare,Permanent grassland,Podkarpackie,2011,40.0
Annual,Euro per hectare,Permanent grassland,Podkarpackie,2012,73.0
Annual,Euro per hectare,Permanent grassland,Podkarpackie,2013,88.0
Annual,Euro per hectare,Permanent grassland,Podkarpackie,2014,108.0
Annual,Euro per hectare,Permanent grassland,Podkarpackie,2015,98.0
Annual,Euro per hectare,Permanent grassland,Podkarpackie,2016,80.0
Annual,Euro per hectare,Permanent grassland,Podkarpackie,2017,125.0
Annual,Euro per hectare,Permanent grassland,Podkarpackie,2018,176.0
Annual,Euro per hectare,Permanent grassland,Podkarpackie,2019,125.0
Annual,Euro per hectare,Permanent grassland,Podkarpackie,2020,86.0
Annual,Euro per hectare,Permanent grassland,Podlaskie,2011,89.0
Annual,Euro per hectare,Permanent grassland,Podlaskie,2012,106.0
Annual,Euro per hectare,Permanent grassland,Podlaskie,2013,81.0
Annual,Euro per hectare,Permanent grassland,Podlaskie,2014,125.0
Annual,Euro per hectare,Permanent grassland,Podlaskie,2015,97.0
Annual,Euro per hectare,Permanent grassland,Podlaskie,2016,115.0
Annual,Euro per hectare,Permanent grassland,Podlaskie,2017,118.0
Annual,Euro per hectare,Permanent grassland,Podlaskie,2018,131.0
Annual,Euro per hectare,Permanent grassland,Podlaskie,2019,108.0
Annual,Euro per hectare,Permanent grassland,Podlaskie,2020,117.0
Annual,Euro per hectare,Permanent grassland,Makroregion województwo mazowieckie,2016,146.0
Annual,Euro per hectare,Permanent grassland,Makroregion województwo mazowieckie,2017,144.0
Annual,Euro per hectare,Permanent grassland,Makroregion województwo mazowieckie,2018,145.0
Annual,Euro per hectare,Permanent grassland,Makroregion województwo mazowieckie,2019,155.0
Annual,Euro per hectare,Permanent grassland,Makroregion województwo mazowieckie,2020,139.0
Annual,Euro per hectare,Permanent grassland,Mazowiecki regionalny,2016,146.0
Annual,Euro per hectare,Permanent grassland,Mazowiecki regionalny,2017,144.0
Annual,Euro per hectare,Permanent grassland,Mazowiecki regionalny,2018,145.0
Annual,Euro per hectare,Permanent grassland,Mazowiecki regionalny,2019,155.0
Annual,Euro per hectare,Permanent grassland,Mazowiecki regionalny,2020,139.0
Annual,Euro per hectare,Permanent grassland,Macroregiunea Unu,2018,58.0
Annual,Euro per hectare,Permanent grassland,Macroregiunea Unu,2019,57.0
Annual,Euro per hectare,Permanent grassland,Macroregiunea Unu,2020,59.0
Annual,Euro per hectare,Permanent grassland,Nord-Vest,2018,56.0
Annual,Euro per hectare,Permanent grassland,Nord-Vest,2019,56.0
Annual,Euro per hectare,Permanent grassland,Nord-Vest,2020,58.0
Annual,Euro per hectare,Permanent grassland,Centru,2018,59.0
Annual,Euro per hectare,Permanent grassland,Centru,2019,57.0
Annual,Euro per hectare,Permanent grassland,Centru,2020,60.0
Annual,Euro per hectare,Permanent grassland,Macroregiunea Doi,2018,70.0
Annual,Euro per hectare,Permanent grassland,Macroregiunea Doi,2019,69.0
Annual,Euro per hectare,Permanent grassland,Macroregiunea Doi,2020,80.0
Annual,Euro per hectare,Permanent grassland,Nord-Est,2018,70.0
Annual,Euro per hectare,Permanent grassland,Nord-Est,2019,69.0
Annual,Euro per hectare,Permanent grassland,Nord-Est,2020,75.0
Annual,Euro per hectare,Permanent grassland,Sud-Est,2020,83.0
Annual,Euro per hectare,Permanent grassland,Macroregiunea Trei,2018,69.0
Annual,Euro per hectare,Permanent grassland,Macroregiunea Trei,2019,83.0
Annual,Euro per hectare,Permanent grassland,Macroregiunea Trei,2020,92.0
