freq,currency,prod_veg,geo,TIME_PERIOD,OBS_VALUE
Annual,Euro,Rye - prices per 100 kg,Germany,2019,15.14
Annual,Euro,Rye - prices per 100 kg,Germany,2020,13.88
Annual,Euro,Rye - prices per 100 kg,Denmark,2011,17.18
Annual,Euro,Rye - prices per 100 kg,Denmark,2012,19.93
Annual,Euro,Rye - prices per 100 kg,Denmark,2013,16.7
Annual,Euro,Rye - prices per 100 kg,Denmark,2014,14.0
Annual,Euro,Rye - prices per 100 kg,Denmark,2015,13.21
Annual,Euro,Rye - prices per 100 kg,Denmark,2016,12.39
Annual,Euro,Rye - prices per 100 kg,Denmark,2017,13.4
Annual,Euro,Rye - prices per 100 kg,Denmark,2018,16.01
Annual,Euro,Rye - prices per 100 kg,Denmark,2019,15.28
Annual,Euro,Rye - prices per 100 kg,Denmark,2020,14.37
Annual,Euro,Rye - prices per 100 kg,Estonia,2011,16.84
Annual,Euro,Rye - prices per 100 kg,Estonia,2012,17.89
Annual,Euro,Rye - prices per 100 kg,Estonia,2013,15.02
Annual,Euro,Rye - prices per 100 kg,Estonia,2014,15.27
Annual,Euro,Rye - prices per 100 kg,Estonia,2015,12.14
Annual,Euro,Rye - prices per 100 kg,Estonia,2016,11.67
Annual,Euro,Rye - prices per 100 kg,Estonia,2017,12.43
Annual,Euro,Rye - prices per 100 kg,Estonia,2018,14.28
Annual,Euro,Rye - prices per 100 kg,Estonia,2019,13.65
Annual,Euro,Rye - prices per 100 kg,Estonia,2020,11.88
Annual,Euro,Rye - prices per 100 kg,Greece,2012,18.0
Annual,Euro,Rye - prices per 100 kg,Greece,2013,13.57
Annual,Euro,Rye - prices per 100 kg,Greece,2014,11.91
Annual,Euro,Rye - prices per 100 kg,Greece,2015,12.34
Annual,Euro,Rye - prices per 100 kg,Greece,2016,13.15
Annual,Euro,Rye - prices per 100 kg,Greece,2017,12.71
Annual,Euro,Rye - prices per 100 kg,Greece,2018,13.79
Annual,Euro,Rye - prices per 100 kg,Greece,2019,16.22
Annual,Euro,Rye - prices per 100 kg,Greece,2020,15.88
Annual,Euro,Rye - prices per 100 kg,Spain,2011,18.36
Annual,Euro,Rye - prices per 100 kg,Spain,2012,21.92
Annual,Euro,Rye - prices per 100 kg,Spain,2013,16.95
Annual,Euro,Rye - prices per 100 kg,Spain,2014,15.46
Annual,Euro,Rye - prices per 100 kg,Spain,2015,16.38
Annual,Euro,Rye - prices per 100 kg,Spain,2016,13.46
Annual,Euro,Rye - prices per 100 kg,Spain,2017,15.66
Annual,Euro,Rye - prices per 100 kg,Spain,2018,16.32
Annual,Euro,Rye - prices per 100 kg,Spain,2019,16.33
Annual,Euro,Rye - prices per 100 kg,Spain,2020,15.21
Annual,Euro,Rye - prices per 100 kg,Finland,2011,18.69
Annual,Euro,Rye - prices per 100 kg,Finland,2012,21.36
Annual,Euro,Rye - prices per 100 kg,Finland,2013,21.75
Annual,Euro,Rye - prices per 100 kg,Finland,2014,19.56
Annual,Euro,Rye - prices per 100 kg,Finland,2015,18.87
Annual,Euro,Rye - prices per 100 kg,Finland,2016,16.89
Annual,Euro,Rye - prices per 100 kg,Finland,2017,16.2
Annual,Euro,Rye - prices per 100 kg,Finland,2018,17.71
Annual,Euro,Rye - prices per 100 kg,Finland,2019,16.66
Annual,Euro,Rye - prices per 100 kg,Finland,2020,15.65
Annual,Euro,Rye - prices per 100 kg,Croatia,2011,15.63
Annual,Euro,Rye - prices per 100 kg,Croatia,2012,20.67
Annual,Euro,Rye - prices per 100 kg,Croatia,2013,16.39
Annual,Euro,Rye - prices per 100 kg,Croatia,2014,16.03
Annual,Euro,Rye - prices per 100 kg,Croatia,2015,15.28
Annual,Euro,Rye - prices per 100 kg,Croatia,2016,11.88
Annual,Euro,Rye - prices per 100 kg,Croatia,2017,14.84
Annual,Euro,Rye - prices per 100 kg,Croatia,2018,15.03
Annual,Euro,Rye - prices per 100 kg,Croatia,2019,15.11
Annual,Euro,Rye - prices per 100 kg,Croatia,2020,13.64
Annual,Euro,Rye - prices per 100 kg,Hungary,2011,16.47
Annual,Euro,Rye - prices per 100 kg,Hungary,2012,19.52
Annual,Euro,Rye - prices per 100 kg,Hungary,2013,13.58
Annual,Euro,Rye - prices per 100 kg,Hungary,2014,12.89
Annual,Euro,Rye - prices per 100 kg,Hungary,2015,12.61
Annual,Euro,Rye - prices per 100 kg,Hungary,2016,11.46
Annual,Euro,Rye - prices per 100 kg,Hungary,2017,11.98
Annual,Euro,Rye - prices per 100 kg,Hungary,2018,14.46
Annual,Euro,Rye - prices per 100 kg,Hungary,2019,14.31
Annual,Euro,Rye - prices per 100 kg,Hungary,2020,12.45
Annual,Euro,Rye - prices per 100 kg,Lithuania,2011,17.54
Annual,Euro,Rye - prices per 100 kg,Lithuania,2012,17.55
Annual,Euro,Rye - prices per 100 kg,Lithuania,2013,13.57
Annual,Euro,Rye - prices per 100 kg,Lithuania,2014,11.66
Annual,Euro,Rye - prices per 100 kg,Lithuania,2015,11.4
Annual,Euro,Rye - prices per 100 kg,Lithuania,2016,10.97
Annual,Euro,Rye - prices per 100 kg,Lithuania,2017,12.39
Annual,Euro,Rye - prices per 100 kg,Lithuania,2018,14.12
Annual,Euro,Rye - prices per 100 kg,Lithuania,2019,11.94
Annual,Euro,Rye - prices per 100 kg,Lithuania,2020,11.39
Annual,Euro,Rye - prices per 100 kg,Luxembourg,2011,15.54
Annual,Euro,Rye - prices per 100 kg,Luxembourg,2012,17.5
Annual,Euro,Rye - prices per 100 kg,Luxembourg,2013,13.08
Annual,Euro,Rye - prices per 100 kg,Luxembourg,2014,11.69
Annual,Euro,Rye - prices per 100 kg,Luxembourg,2015,13.02
Annual,Euro,Rye - prices per 100 kg,Luxembourg,2016,11.44
Annual,Euro,Rye - prices per 100 kg,Luxembourg,2017,12.72
Annual,Euro,Rye - prices per 100 kg,Luxembourg,2018,15.65
Annual,Euro,Rye - prices per 100 kg,Luxembourg,2019,12.75
Annual,Euro,Rye - prices per 100 kg,Luxembourg,2020,13.54
Annual,Euro,Rye - prices per 100 kg,Latvia,2011,17.02
Annual,Euro,Rye - prices per 100 kg,Latvia,2012,17.89
Annual,Euro,Rye - prices per 100 kg,Latvia,2013,15.06
Annual,Euro,Rye - prices per 100 kg,Latvia,2014,11.69
Annual,Euro,Rye - prices per 100 kg,Latvia,2015,11.73
Annual,Euro,Rye - prices per 100 kg,Latvia,2016,10.81
Annual,Euro,Rye - prices per 100 kg,Latvia,2017,11.74
Annual,Euro,Rye - prices per 100 kg,Latvia,2018,14.19
Annual,Euro,Rye - prices per 100 kg,Latvia,2019,12.27
Annual,Euro,Rye - prices per 100 kg,Latvia,2020,11.69
Annual,Euro,Rye - prices per 100 kg,Poland,2011,18.1
Annual,Euro,Rye - prices per 100 kg,Poland,2012,17.8
Annual,Euro,Rye - prices per 100 kg,Poland,2013,13.21
Annual,Euro,Rye - prices per 100 kg,Poland,2014,12.76
Annual,Euro,Rye - prices per 100 kg,Poland,2015,12.31
Annual,Euro,Rye - prices per 100 kg,Poland,2016,11.87
Annual,Euro,Rye - prices per 100 kg,Poland,2017,12.88
Annual,Euro,Rye - prices per 100 kg,Poland,2018,14.0
Annual,Euro,Rye - prices per 100 kg,Poland,2019,14.05
Annual,Euro,Rye - prices per 100 kg,Poland,2020,12.6
Annual,Euro,Rye - prices per 100 kg,Portugal,2011,16.31
Annual,Euro,Rye - prices per 100 kg,Portugal,2012,20.04
Annual,Euro,Rye - prices per 100 kg,Portugal,2013,21.0
Annual,Euro,Rye - prices per 100 kg,Portugal,2014,21.0
Annual,Euro,Rye - prices per 100 kg,Portugal,2015,19.69
Annual,Euro,Rye - prices per 100 kg,Portugal,2016,20.0
Annual,Euro,Rye - prices per 100 kg,Portugal,2017,19.0
Annual,Euro,Rye - prices per 100 kg,Portugal,2018,18.84
Annual,Euro,Rye - prices per 100 kg,Portugal,2019,17.0
Annual,Euro,Rye - prices per 100 kg,Portugal,2020,16.0
Annual,Euro,Rye - prices per 100 kg,Sweden,2011,18.38
Annual,Euro,Rye - prices per 100 kg,Sweden,2012,20.22
Annual,Euro,Rye - prices per 100 kg,Sweden,2013,15.72
Annual,Euro,Rye - prices per 100 kg,Sweden,2014,13.54
Annual,Euro,Rye - prices per 100 kg,Sweden,2015,12.12
Annual,Euro,Rye - prices per 100 kg,Sweden,2016,12.44
Annual,Euro,Rye - prices per 100 kg,Sweden,2017,12.84
Annual,Euro,Rye - prices per 100 kg,Sweden,2018,17.6
Annual,Euro,Rye - prices per 100 kg,Sweden,2019,12.76
Annual,Euro,Rye - prices per 100 kg,Sweden,2020,12.21
Annual,Euro,Rye - prices per 100 kg,Slovenia,2011,19.36
Annual,Euro,Rye - prices per 100 kg,Slovenia,2012,21.96
Annual,Euro,Rye - prices per 100 kg,Slovenia,2013,18.98
Annual,Euro,Rye - prices per 100 kg,Slovenia,2014,16.54
Annual,Euro,Rye - prices per 100 kg,Slovenia,2015,14.98
Annual,Euro,Rye - prices per 100 kg,Slovenia,2016,14.28
Annual,Euro,Rye - prices per 100 kg,Slovenia,2020,15.46
Annual,Euro,Rye - prices per 100 kg,Slovakia,2011,17.07
Annual,Euro,Rye - prices per 100 kg,Slovakia,2012,18.73
Annual,Euro,Rye - prices per 100 kg,Slovakia,2013,15.46
Annual,Euro,Rye - prices per 100 kg,Slovakia,2014,13.24
Annual,Euro,Rye - prices per 100 kg,Slovakia,2015,13.05
Annual,Euro,Rye - prices per 100 kg,Slovakia,2016,11.53
Annual,Euro,Rye - prices per 100 kg,Slovakia,2017,13.7
Annual,Euro,Rye - prices per 100 kg,Slovakia,2018,14.18
Annual,Euro,Rye - prices per 100 kg,Slovakia,2019,14.13
Annual,Euro,Rye - prices per 100 kg,Slovakia,2020,13.61
Annual,Euro,Barley - prices per 100 kg,Belgium,2011,17.35
Annual,Euro,Barley - prices per 100 kg,Belgium,2012,21.61
Annual,Euro,Barley - prices per 100 kg,Belgium,2013,17.32
Annual,Euro,Barley - prices per 100 kg,Belgium,2014,13.9
Annual,Euro,Barley - prices per 100 kg,Belgium,2015,14.23
Annual,Euro,Barley - prices per 100 kg,Belgium,2016,11.82
Annual,Euro,Barley - prices per 100 kg,Belgium,2017,13.22
Annual,Euro,Barley - prices per 100 kg,Belgium,2018,17.76
Annual,Euro,Barley - prices per 100 kg,Belgium,2019,14.12
Annual,Euro,Barley - prices per 100 kg,Belgium,2020,15.51
Annual,Euro,Barley - prices per 100 kg,Bulgaria,2011,16.02
Annual,Euro,Barley - prices per 100 kg,Bulgaria,2012,19.33
Annual,Euro,Barley - prices per 100 kg,Bulgaria,2013,17.09
Annual,Euro,Barley - prices per 100 kg,Bulgaria,2014,15.33
Annual,Euro,Barley - prices per 100 kg,Bulgaria,2015,15.5
Annual,Euro,Barley - prices per 100 kg,Bulgaria,2016,14.07
Annual,Euro,Barley - prices per 100 kg,Bulgaria,2017,13.71
Annual,Euro,Barley - prices per 100 kg,Bulgaria,2018,14.96
Annual,Euro,Barley - prices per 100 kg,Bulgaria,2019,14.74
Annual,Euro,Barley - prices per 100 kg,Bulgaria,2020,14.7
Annual,Euro,Barley - prices per 100 kg,Cyprus,2011,23.3
Annual,Euro,Barley - prices per 100 kg,Cyprus,2012,24.4
Annual,Euro,Barley - prices per 100 kg,Cyprus,2013,23.6
Annual,Euro,Barley - prices per 100 kg,Cyprus,2014,23.02
Annual,Euro,Barley - prices per 100 kg,Cyprus,2015,18.59
Annual,Euro,Barley - prices per 100 kg,Cyprus,2016,29.7
Annual,Euro,Barley - prices per 100 kg,Cyprus,2017,17.32
Annual,Euro,Barley - prices per 100 kg,Cyprus,2018,18.9
Annual,Euro,Barley - prices per 100 kg,Cyprus,2019,19.93
Annual,Euro,Barley - prices per 100 kg,Cyprus,2020,17.75
Annual,Euro,Barley - prices per 100 kg,Czechia,2011,18.03
Annual,Euro,Barley - prices per 100 kg,Czechia,2012,20.04
Annual,Euro,Barley - prices per 100 kg,Czechia,2013,20.82
Annual,Euro,Barley - prices per 100 kg,Czechia,2014,19.39
Annual,Euro,Barley - prices per 100 kg,Czechia,2015,16.61
Annual,Euro,Barley - prices per 100 kg,Czechia,2016,14.91
Annual,Euro,Barley - prices per 100 kg,Czechia,2017,14.51
Annual,Euro,Barley - prices per 100 kg,Czechia,2018,15.32
Annual,Euro,Barley - prices per 100 kg,Czechia,2019,17.41
Annual,Euro,Barley - prices per 100 kg,Czechia,2020,15.91
Annual,Euro,Barley - prices per 100 kg,Germany,2016,12.6
Annual,Euro,Barley - prices per 100 kg,Germany,2017,13.61
Annual,Euro,Barley - prices per 100 kg,Germany,2018,16.55
Annual,Euro,Barley - prices per 100 kg,Germany,2019,15.69
Annual,Euro,Barley - prices per 100 kg,Germany,2020,15.03
Annual,Euro,Barley - prices per 100 kg,Denmark,2011,19.6
Annual,Euro,Barley - prices per 100 kg,Denmark,2012,21.29
Annual,Euro,Barley - prices per 100 kg,Denmark,2013,19.03
Annual,Euro,Barley - prices per 100 kg,Denmark,2014,15.09
Annual,Euro,Barley - prices per 100 kg,Denmark,2015,16.16
Annual,Euro,Barley - prices per 100 kg,Denmark,2016,13.97
Annual,Euro,Barley - prices per 100 kg,Denmark,2017,14.76
Annual,Euro,Barley - prices per 100 kg,Denmark,2018,17.24
Annual,Euro,Barley - prices per 100 kg,Denmark,2019,17.3
Annual,Euro,Barley - prices per 100 kg,Denmark,2020,15.47
Annual,Euro,Barley - prices per 100 kg,Estonia,2011,17.2
Annual,Euro,Barley - prices per 100 kg,Estonia,2012,19.01
Annual,Euro,Barley - prices per 100 kg,Estonia,2013,16.51
Annual,Euro,Barley - prices per 100 kg,Estonia,2014,16.5
Annual,Euro,Barley - prices per 100 kg,Estonia,2015,14.88
Annual,Euro,Barley - prices per 100 kg,Estonia,2016,12.76
Annual,Euro,Barley - prices per 100 kg,Estonia,2017,13.56
Annual,Euro,Barley - prices per 100 kg,Estonia,2018,15.73
Annual,Euro,Barley - prices per 100 kg,Estonia,2019,15.45
Annual,Euro,Barley - prices per 100 kg,Estonia,2020,14.58
Annual,Euro,Barley - prices per 100 kg,Greece,2011,20.45
Annual,Euro,Barley - prices per 100 kg,Greece,2012,20.46
Annual,Euro,Barley - prices per 100 kg,Greece,2013,19.6
Annual,Euro,Barley - prices per 100 kg,Greece,2014,16.14
Annual,Euro,Barley - prices per 100 kg,Greece,2015,16.72
Annual,Euro,Barley - prices per 100 kg,Greece,2016,16.2
Annual,Euro,Barley - prices per 100 kg,Greece,2017,15.83
Annual,Euro,Barley - prices per 100 kg,Greece,2018,15.61
Annual,Euro,Barley - prices per 100 kg,Greece,2019,16.22
Annual,Euro,Barley - prices per 100 kg,Greece,2020,15.6
Annual,Euro,Barley - prices per 100 kg,Spain,2011,19.48
Annual,Euro,Barley - prices per 100 kg,Spain,2012,22.33
Annual,Euro,Barley - prices per 100 kg,Spain,2013,18.07
Annual,Euro,Barley - prices per 100 kg,Spain,2014,16.74
Annual,Euro,Barley - prices per 100 kg,Spain,2015,17.4
Annual,Euro,Barley - prices per 100 kg,Spain,2016,15.13
Annual,Euro,Barley - prices per 100 kg,Spain,2017,16.51
Annual,Euro,Barley - prices per 100 kg,Spain,2018,17.26
Annual,Euro,Barley - prices per 100 kg,Spain,2019,17.51
Annual,Euro,Barley - prices per 100 kg,Spain,2020,16.12
Annual,Euro,Barley - prices per 100 kg,France,2011,20.05
Annual,Euro,Barley - prices per 100 kg,France,2012,31.69
Annual,Euro,Barley - prices per 100 kg,France,2013,27.46
Annual,Euro,Barley - prices per 100 kg,France,2014,24.3
Annual,Euro,Barley - prices per 100 kg,France,2015,24.4
Annual,Euro,Barley - prices per 100 kg,France,2016,21.3
Annual,Euro,Barley - prices per 100 kg,Croatia,2011,20.04
Annual,Euro,Barley - prices per 100 kg,Croatia,2012,17.64
Annual,Euro,Barley - prices per 100 kg,Croatia,2013,16.55
Annual,Euro,Barley - prices per 100 kg,Croatia,2014,16.21
Annual,Euro,Barley - prices per 100 kg,Croatia,2015,15.73
Annual,Euro,Barley - prices per 100 kg,Croatia,2016,13.15
Annual,Euro,Barley - prices per 100 kg,Croatia,2017,13.45
Annual,Euro,Barley - prices per 100 kg,Croatia,2018,14.9
Annual,Euro,Barley - prices per 100 kg,Croatia,2019,14.69
Annual,Euro,Barley - prices per 100 kg,Croatia,2020,14.17
Annual,Euro,Barley - prices per 100 kg,Hungary,2011,17.82
Annual,Euro,Barley - prices per 100 kg,Hungary,2012,18.93
Annual,Euro,Barley - prices per 100 kg,Hungary,2013,15.68
Annual,Euro,Barley - prices per 100 kg,Hungary,2014,13.98
Annual,Euro,Barley - prices per 100 kg,Hungary,2015,13.51
Annual,Euro,Barley - prices per 100 kg,Hungary,2016,11.79
Annual,Euro,Barley - prices per 100 kg,Hungary,2017,11.69
Annual,Euro,Barley - prices per 100 kg,Hungary,2018,13.55
Annual,Euro,Barley - prices per 100 kg,Hungary,2019,13.57
Annual,Euro,Barley - prices per 100 kg,Hungary,2020,12.68
Annual,Euro,Barley - prices per 100 kg,Ireland,2011,18.79
Annual,Euro,Barley - prices per 100 kg,Ireland,2012,21.23
Annual,Euro,Barley - prices per 100 kg,Ireland,2017,15.36
Annual,Euro,Barley - prices per 100 kg,Ireland,2018,22.27
Annual,Euro,Barley - prices per 100 kg,Ireland,2019,17.64
Annual,Euro,Barley - prices per 100 kg,Ireland,2020,17.28
Annual,Euro,Barley - prices per 100 kg,Lithuania,2011,17.87
Annual,Euro,Barley - prices per 100 kg,Lithuania,2012,20.02
Annual,Euro,Barley - prices per 100 kg,Lithuania,2013,17.78
Annual,Euro,Barley - prices per 100 kg,Lithuania,2014,14.01
Annual,Euro,Barley - prices per 100 kg,Lithuania,2015,14.35
Annual,Euro,Barley - prices per 100 kg,Lithuania,2016,12.83
Annual,Euro,Barley - prices per 100 kg,Lithuania,2017,13.8
Annual,Euro,Barley - prices per 100 kg,Lithuania,2018,17.06
Annual,Euro,Barley - prices per 100 kg,Lithuania,2019,14.66
Annual,Euro,Barley - prices per 100 kg,Lithuania,2020,14.25
Annual,Euro,Barley - prices per 100 kg,Luxembourg,2011,16.11
Annual,Euro,Barley - prices per 100 kg,Luxembourg,2012,20.03
Annual,Euro,Barley - prices per 100 kg,Luxembourg,2013,14.7
Annual,Euro,Barley - prices per 100 kg,Luxembourg,2014,13.02
Annual,Euro,Barley - prices per 100 kg,Luxembourg,2015,14.21
Annual,Euro,Barley - prices per 100 kg,Luxembourg,2016,11.3
Annual,Euro,Barley - prices per 100 kg,Luxembourg,2017,12.52
Annual,Euro,Barley - prices per 100 kg,Luxembourg,2018,15.18
Annual,Euro,Barley - prices per 100 kg,Luxembourg,2019,13.32
Annual,Euro,Barley - prices per 100 kg,Luxembourg,2020,14.21
Annual,Euro,Barley - prices per 100 kg,Latvia,2011,16.79
Annual,Euro,Barley - prices per 100 kg,Latvia,2012,19.92
Annual,Euro,Barley - prices per 100 kg,Latvia,2013,16.23
Annual,Euro,Barley - prices per 100 kg,Latvia,2014,12.96
Annual,Euro,Barley - prices per 100 kg,Latvia,2015,13.3
Annual,Euro,Barley - prices per 100 kg,Latvia,2016,12.16
Annual,Euro,Barley - prices per 100 kg,Latvia,2017,12.72
Annual,Euro,Barley - prices per 100 kg,Latvia,2018,16.19
Annual,Euro,Barley - prices per 100 kg,Latvia,2019,14.1
Annual,Euro,Barley - prices per 100 kg,Latvia,2020,14.27
Annual,Euro,Barley - prices per 100 kg,Poland,2011,18.37
Annual,Euro,Barley - prices per 100 kg,Poland,2012,19.63
Annual,Euro,Barley - prices per 100 kg,Poland,2013,17.53
Annual,Euro,Barley - prices per 100 kg,Poland,2014,15.06
Annual,Euro,Barley - prices per 100 kg,Poland,2015,14.63
Annual,Euro,Barley - prices per 100 kg,Poland,2016,13.39
Annual,Euro,Barley - prices per 100 kg,Poland,2017,14.43
Annual,Euro,Barley - prices per 100 kg,Poland,2018,16.03
Annual,Euro,Barley - prices per 100 kg,Poland,2019,15.68
Annual,Euro,Barley - prices per 100 kg,Poland,2020,14.32
Annual,Euro,Barley - prices per 100 kg,Portugal,2011,19.53
Annual,Euro,Barley - prices per 100 kg,Portugal,2012,21.55
Annual,Euro,Barley - prices per 100 kg,Portugal,2013,20.16
Annual,Euro,Barley - prices per 100 kg,Portugal,2014,19.37
Annual,Euro,Barley - prices per 100 kg,Portugal,2015,19.61
Annual,Euro,Barley - prices per 100 kg,Portugal,2016,18.99
Annual,Euro,Barley - prices per 100 kg,Portugal,2017,17.78
Annual,Euro,Barley - prices per 100 kg,Portugal,2018,19.21
Annual,Euro,Barley - prices per 100 kg,Portugal,2019,19.41
Annual,Euro,Barley - prices per 100 kg,Portugal,2020,19.0
Annual,Euro,Barley - prices per 100 kg,Romania,2011,21.47
Annual,Euro,Barley - prices per 100 kg,Romania,2012,22.43
Annual,Euro,Barley - prices per 100 kg,Romania,2013,23.53
Annual,Euro,Barley - prices per 100 kg,Romania,2014,20.25
Annual,Euro,Barley - prices per 100 kg,Romania,2015,19.35
Annual,Euro,Barley - prices per 100 kg,Romania,2016,17.82
Annual,Euro,Barley - prices per 100 kg,Romania,2017,16.85
Annual,Euro,Barley - prices per 100 kg,Romania,2018,17.62
Annual,Euro,Barley - prices per 100 kg,Romania,2019,18.54
Annual,Euro,Barley - prices per 100 kg,Romania,2020,18.39
Annual,Euro,Barley - prices per 100 kg,Sweden,2011,17.61
Annual,Euro,Barley - prices per 100 kg,Sweden,2012,18.84
Annual,Euro,Barley - prices per 100 kg,Sweden,2013,15.95
Annual,Euro,Barley - prices per 100 kg,Sweden,2014,13.8
Annual,Euro,Barley - prices per 100 kg,Sweden,2015,13.22
Annual,Euro,Barley - prices per 100 kg,Sweden,2016,12.43
Annual,Euro,Barley - prices per 100 kg,Sweden,2017,12.94
Annual,Euro,Barley - prices per 100 kg,Sweden,2018,19.05
Annual,Euro,Barley - prices per 100 kg,Sweden,2019,12.93
Annual,Euro,Barley - prices per 100 kg,Sweden,2020,13.49
Annual,Euro,Barley - prices per 100 kg,Slovenia,2011,18.08
Annual,Euro,Barley - prices per 100 kg,Slovenia,2012,17.96
Annual,Euro,Barley - prices per 100 kg,Slovenia,2013,17.73
Annual,Euro,Barley - prices per 100 kg,Slovenia,2014,15.33
Annual,Euro,Barley - prices per 100 kg,Slovenia,2015,13.38
Annual,Euro,Barley - prices per 100 kg,Slovenia,2016,13.3
Annual,Euro,Barley - prices per 100 kg,Slovenia,2017,12.88
Annual,Euro,Barley - prices per 100 kg,Slovenia,2018,14.24
Annual,Euro,Barley - prices per 100 kg,Slovenia,2019,13.72
Annual,Euro,Barley - prices per 100 kg,Slovenia,2020,12.54
Annual,Euro,Barley - prices per 100 kg,Slovakia,2011,19.01
Annual,Euro,Barley - prices per 100 kg,Slovakia,2012,19.69
Annual,Euro,Barley - prices per 100 kg,Slovakia,2013,19.06
Annual,Euro,Barley - prices per 100 kg,Slovakia,2014,16.65
Annual,Euro,Barley - prices per 100 kg,Slovakia,2015,15.14
Annual,Euro,Barley - prices per 100 kg,Slovakia,2016,13.97
Annual,Euro,Barley - prices per 100 kg,Slovakia,2017,15.36
Annual,Euro,Barley - prices per 100 kg,Slovakia,2018,16.27
Annual,Euro,Barley - prices per 100 kg,Slovakia,2019,16.62
Annual,Euro,Barley - prices per 100 kg,Slovakia,2020,15.54
Annual,Euro,Barley - prices per 100 kg,United Kingdom,2011,17.88
Annual,Euro,Barley - prices per 100 kg,United Kingdom,2012,20.64
Annual,Euro,Barley - prices per 100 kg,United Kingdom,2013,18.6
Annual,Euro,Barley - prices per 100 kg,United Kingdom,2014,14.89
Annual,Euro,Barley - prices per 100 kg,United Kingdom,2015,14.41
Annual,Euro,Barley - prices per 100 kg,United Kingdom,2016,12.46
Annual,Euro,Barley - prices per 100 kg,United Kingdom,2017,13.77
Annual,Euro,Barley - prices per 100 kg,United Kingdom,2018,16.75
Annual,Euro,Barley - prices per 100 kg,United Kingdom,2019,14.67
Annual,Euro,Feed barley - prices per 100 kg,Austria,2011,15.75
Annual,Euro,Feed barley - prices per 100 kg,Austria,2012,18.31
Annual,Euro,Feed barley - prices per 100 kg,Austria,2013,13.96
Annual,Euro,Feed barley - prices per 100 kg,Austria,2014,11.11
